"index","runmean","revmean","runsd","revsd","meanEV","sdEV","bnh","tol 0.047"
48,0.000882905191033948,-0.000879425369066815,0.0088248621176439,0.012996087728758,0.0103896663869788,0.0103896663869788,100.25166250013,100.25166250013
49,0.0185442752411425,-0.000714360956283745,0.00166627222611608,0.010610593409541,0.0103896663869788,0.0103896663869788,99.1488942126286,99.1488942126286
50,0.00021772138603259,-0.000689734053466743,0.0084331837654895,0.0132205145779258,0.0103896663869788,0.0103896663869788,100.348595832601,100.348595832601
51,0.00027167098252614,-6.18371604261644e-05,0.012900335588048,0.0086471077845089,0.0103896663869788,0.0103896663869788,100.288386675102,100.288386675102
52,0.000606297433984619,-0.000426867484199722,0.0127871521861477,0.0087275654675504,0.0103896663869788,0.0103896663869788,102.615077245964,102.615077245964
53,0.00846061057337336,-0.00355749051109562,0.00921275665233535,0.00903223505329282,0.0103896663869788,0.0103896663869788,103.076845093571,103.076845093571
54,0.0202420753791015,2.60390740986744e-05,0.000125855172099946,0.0103580284396079,0.0103896663869788,0.0103896663869788,103.746844586679,103.746844586679
55,0.0039219716412326,-0.0090056240881002,0.00962988735453368,0.00639977603946808,0.0103896663869788,0.0103896663869788,102.999867305655,102.999867305655
56,0.0201533022224811,6.6145990983238e-05,4.98908340949067e-05,0.0103071534385634,0.0103896663869788,0.0103896663869788,102.155268393749,102.155268393749
57,0.00536977021706477,-0.00732341272002159,0.00895568414462823,0.00734832250931337,0.0103896663869788,0.0103896663869788,103.187036604526,103.187036604526
58,0.00121922151271744,-0.0152495839725527,0.0100226787688519,0.00116451807794566,0.0103896663869788,0.0103896663869788,105.157909003672,105.157909003672
59,0.00935241755496606,-0.00290515303529498,0.00848443398501955,0.00903735332599097,0.0103896663869788,0.0103896663869788,105.546993266986,105.546993266986
60,0.0101988278702414,-0.00245315864842712,0.00855337678714313,0.00906726942769007,0.0103896663869788,0.0103896663869788,106.634127297636,106.634127297636
61,0.00839442994182682,-0.00402801270733725,0.00788804523141631,0.00856981054903286,0.0103896663869788,0.0103896663869788,105.354517770064,105.354517770064
62,0.00911315343294817,-0.00354340347029623,0.00773381911361938,0.00882083384236146,0.0103896663869788,0.0103896663869788,104.079728105046,104.079728105046
63,0.00912298538683327,-0.00402051712899485,0.00778145221021092,0.00861657424957077,0.0103896663869788,0.0103896663869788,102.154253135103,102.154253135103
64,0.00553029000601618,-0.00901894541052183,0.00831869298941359,0.00656032389867442,0.0103896663869788,0.0103896663869788,101.766066973189,101.766066973189
65,0.00813215313566593,-0.00578316831696462,0.00779501585428268,0.00801332878514174,0.0103896663869788,0.0103896663869788,103.01778959696,103.01778959696
66,0.00254435220087928,-0.00971543030603623,0.00996449049694805,0.00547679016215747,0.0103896663869788,0.0103896663869788,101.802179679716,101.802179679716
67,0.00222972480719161,-0.0109125703269615,0.00990455192065848,0.00509975854327426,0.0103896663869788,0.0103896663869788,104.774803326363,104.774803326363
68,0.00254610592162143,-0.00912042791799317,0.0105613370891864,0.00521635285817364,0.0103896663869788,0.0103896663869788,104.387136554056,104.387136554056
69,0.00206007826865011,-0.0106894263546382,0.0104699684954267,0.004300287630168,0.0103896663869788,0.0103896663869788,103.886078298596,103.886078298596
70,0.000911184450697167,-0.0144057459938623,0.010553622126171,0.000895379578316484,0.0103896663869788,0.0103896663869788,103.834135259447,103.834135259447
71,0.0184649219507726,1.51765024660254e-05,0.00856162275502598,0.0103145644579498,0.0103896663869788,0.0103896663869788,104.6959585821,104.6959585821
72,0.0288904235355869,-0.000153917621245394,0.000299847113258316,0.00992454405706152,0.0103896663869788,0.0103896663869788,103.984026063742,103.984026063742
73,0.007682511234538,-0.00516043288843168,0.00818978864817556,0.00800426347119651,0.0103896663869788,0.0103896663869788,103.297731491721,103.297731491721
74,0.00508661023514767,-0.00688902912870091,0.00903311840915268,0.0073077455879584,0.0103896663869788,0.0103896663869788,101.655297561003,101.655297561003
75,0.0050751142079967,-0.00843897205146156,0.00870802177948914,0.00665692245940313,0.0103896663869788,0.0103896663869788,102.051753221491,102.051753221491
76,0.0043879527139874,-0.0087801685326711,0.00897897850308975,0.00653069938655736,0.0103896663869788,0.0103896663869788,103.051860403062,103.051860403062
77,0.000274036125977071,-0.0139285349521272,0.0102223582611274,0.000304738213344572,0.0103896663869788,0.0103896663869788,102.907587798497,102.907587798497
78,6.75784153559143e-05,-0.00784247464173889,0.01032616302824,0.00024988709318706,0.0103896663869788,0.0103896663869788,100.736237695949,100.736237695949
79,0.00399917290789607,-0.00392463913456928,0.0104137816964219,0.00901313708744412,0.0103896663869788,0.0103896663869788,100.625427834483,100.625427834483
80,0.0186346664560823,-0.000709454935264186,0.000456510755843515,0.0100696186880401,0.0103896663869788,0.0103896663869788,98.5223563927427,98.5223563927427
81,-0.000322961565319819,-0.0143363140692744,0.0104106078623868,4.80904908033218e-05,0.0103896663869788,0.0103896663869788,98.42383403635,98.42383403635
82,0.0061938660018372,-0.0047459752028797,0.00884726056600975,0.00893090709462696,0.0103896663869788,0.0103896663869788,99.0734313409899,99.0734313409899
83,0.00620344616196052,-0.00469593705859854,0.00888995061063465,0.00891405967179844,0.0103896663869788,0.0103896663869788,98.885191821442,98.885191821442
84,0.0063041767544014,-0.0044316185075606,0.00881793633588512,0.00903998754905144,0.0103896663869788,0.0103896663869788,97.7084580387668,97.7084580387668
85,0.00694277728701121,-0.00454024274702568,0.00880330852306205,0.0088596605301181,0.0103896663869788,0.0103896663869788,99.20339744676,99.20339744676
86,0.00884542931714113,-0.00357225022474019,0.00812769172069047,0.00926527317403885,0.0103896663869788,0.0103896663869788,98.9851499723771,98.9851499723771
87,0.00743216197258709,-0.00430950550661112,0.00871907207353829,0.00896238596888667,0.0103896663869788,0.0103896663869788,100.747085641885,100.747085641885
88,0.00581309602880709,-0.00599730545026153,0.00910406823339521,0.00847062739628463,0.0103896663869788,0.0103896663869788,100.646338556244,100.646338556244
89,0.00112273895349219,-0.001764856701022,0.0131923256149692,0.00745055285606787,0.0103896663869788,0.0103896663869788,102.186227536154,102.186227536154
90,0.00503438909798991,-0.00741978865172713,0.0090668070418818,0.00722405747203925,0.0103896663869788,0.0103896663869788,101.603766039198,101.603766039198
91,0.00607385423002298,-0.00632548312802257,0.00906269090852242,0.00750183562353125,0.0103896663869788,0.0103896663869788,103.148143282994,103.148143282994
92,0.0062173881958745,-0.00733310540761044,0.00876039383796661,0.00704429596647229,0.0103896663869788,0.0103896663869788,102.983106253741,102.983106253741
93,0.00412373256099735,-0.00799976196110284,0.0095711821352581,0.00685777962670205,0.0103896663869788,0.0103896663869788,101.397166417433,101.397166417433
94,0.00393483468382367,-0.00855515188001071,0.00960455827036287,0.00677969790618374,0.0103896663869788,0.0103896663869788,98.7709798072219,98.7709798072219
95,-1.34519512529337e-05,-0.0164019859109977,0.010714116950048,0.000199990153904761,0.0103896663869788,0.0103896663869788,98.7512256112604,98.7512256112604
96,0.00387448650192481,-0.00397324438651314,0.0107826393291192,0.00917156272924366,0.0103896663869788,0.0103896663869788,96.2231942356122,96.2231942356122
97,0.00490328907211558,-0.00606627343925243,0.009659032269784,0.00917106125459081,0.0103896663869788,0.0103896663869788,96.9256235535321,96.9256235535321
98,0.00438425324102013,-0.00717788986315558,0.00951774322327009,0.00890356542579875,0.0103896663869788,0.0103896663869788,97.8658021020014,97.8658021020014
99,0.00598541590455756,-0.00539647581059685,0.00918244787082805,0.00924476980708911,0.0103896663869788,0.0103896663869788,98.824886962601,98.824886962601
100,0.000315291295392961,-0.000602249557045729,0.0133284130705467,0.00635956496310084,0.0103896663869788,0.0103896663869788,99.3980713069841,99.3980713069841
101,0.000425431093492568,-0.000588136893019896,0.0131340425335494,0.00629632980587161,0.0103896663869788,0.0103896663869788,100.242954913093,100.242954913093
102,0.00681108807557552,-0.00531030227146593,0.0086741249299348,0.00926761239222606,0.0103896663869788,0.0103896663869788,99.741740138528,99.741740138528
103,0.00704126057846596,-0.00500659836480325,0.00882780533780098,0.00923035603579874,0.0103896663869788,0.0103896663869788,98.4849942127826,98.4849942127826
104,0.00522718059749332,-0.00678338010294258,0.00894937296262037,0.00880712146989494,0.0103896663869788,0.0103896663869788,100.267572608034,100.267572608034
105,0.00529012068363284,-0.00713858749312703,0.0091488547875422,0.00867923712496996,0.0103896663869788,0.0103896663869788,103.686696833968,103.686696833968
106,0.000974806408484198,-0.000765310348455642,0.0137142919605373,0.00684068301122557,0.0103896663869788,0.0103896663869788,105.563426046663,105.563426046663
107,0.00667368346881106,-0.00552767450461014,0.0102011864206287,0.00926174765507845,0.0103896663869788,0.0103896663869788,104.455010073173,104.455010073173
108,0.00654600089881553,-0.00539366726122895,0.0103228274017334,0.00933157887305473,0.0103896663869788,0.0103896663869788,103.713379501653,103.713379501653
109,0.00682449401400215,-0.00474486451853803,0.0103384503843453,0.0096119896843437,0.0103896663869788,0.0103896663869788,104.408259144314,104.408259144314
110,0.00898128772091677,-0.00341354849373859,0.0101274381887156,0.00988433663942242,0.0103896663869788,0.0103896663869788,105.201761913811,105.201761913811
111,0.02097481632245,-0.000631936683639775,0.00791426607409465,0.0105840983201271,0.0103896663869788,0.0103896663869788,106.232739180566,106.232739180566
